"","source","value"
"6384","jpt",-2
"6385","jpt",2
"6386","jpt",2
"6387","jpt",-1
"6388","jpt",2
"6389","jpt",-2
"6390","jpt",2
"6391","jpt",-2
"6392","jpt",-2
"6393","jpt",-2
"6394","jpt",1
"6395","jpt",2
"6396","jpt",1
"6397","jpt",2
"6398","jpt",2
"6399","jpt",1
"6400","jpt",-1
"6401","jpt",-2
"6402","jpt",-2
"6403","jpt",2
"6404","jpt",2
"6405","jpt",-2
"6406","jpt",-2
"6407","jpt",1
"6408","jpt",2
"6409","jpt",-3
"6410","jpt",-2
"6411","jpt",1
"6412","jpt",1
"6413","jpt",-2
"6414","jpt",-3
"6415","jpt",2
"6416","jpt",-2
"6417","jpt",1
"6418","jpt",-2
"6419","jpt",1
"6420","jpt",2
"6421","jpt",-1
"6422","jpt",-1
"6423","jpt",1
"6424","jpt",-3
"6425","jpt",1
"6426","jpt",1
"6427","jpt",1
"6428","jpt",1
"6429","jpt",1
"6430","jpt",-2
"6431","jpt",1
"6432","jpt",-1
"6433","jpt",-2
"6434","jpt",-2
"6435","jpt",-2
"6436","jpt",-2
"6437","jpt",1
"6438","jpt",1
"6439","jpt",-2
"6440","jpt",-3
"6441","jpt",2
"6442","jpt",-2
"6443","jpt",-2
"6444","jpt",-1
"6445","jpt",-2
"6446","jpt",3
"6447","jpt",-2
"6448","jpt",-3
"6449","jpt",-3
"6450","jpt",-2
"6451","jpt",2
"6452","jpt",1
"6453","jpt",1
"6454","jpt",1
"6455","jpt",-3
"6456","jpt",-2
"6457","jpt",-2
"6458","jpt",3
"6459","jpt",1
"6460","jpt",-2
"6461","jpt",1
"6462","jpt",1
"6463","jpt",1
"6464","jpt",-1
"6465","jpt",2
"6466","jpt",-1
"6467","jpt",2
"6468","jpt",2
"6469","jpt",-1
"6470","jpt",2
"6471","jpt",-2
"6472","jpt",3
"6473","jpt",1
"6474","jpt",-2
"6475","jpt",1
"6476","jpt",-2
"6477","jpt",-2
"6478","jpt",1
"6479","jpt",-2
"6480","jpt",-2
"6481","jpt",-2
"6482","jpt",-2
"6483","jpt",-2
"6484","jpt",-1
"6485","jpt",-1
"6486","jpt",-2
"6487","jpt",-2
"6488","jpt",-2
"6489","jpt",1
"6490","jpt",1
"6491","jpt",-2
"6492","jpt",-2
"6493","jpt",-1
"6494","jpt",1
"6495","jpt",-2
"6496","jpt",2
"6497","jpt",-1
"6498","jpt",1
"6499","jpt",1
"6500","jpt",-1
"6501","jpt",2
"6502","jpt",-1
"6503","jpt",-3
"6504","jpt",2
"6505","jpt",1
"6506","jpt",1
"6507","jpt",1
"6508","jpt",2
"6509","jpt",-1
"6510","jpt",-1
"6511","jpt",-2
"6512","jpt",-1
"6513","jpt",1
"6514","jpt",1
"6515","jpt",-2
"6516","jpt",1
"6517","jpt",-2
"6518","jpt",-2
"6519","jpt",2
"6520","jpt",2
"6521","jpt",1
"6522","jpt",-1
"6523","jpt",-2
"6524","jpt",2
"6525","jpt",1
"6526","jpt",-3
"6527","jpt",2
"6528","jpt",1
"6529","jpt",1
"6530","jpt",1
"6531","jpt",-1
"6532","jpt",1
"6533","jpt",-3
"6534","jpt",2
"6535","jpt",1
"6536","jpt",1
"6537","jpt",2
"6538","jpt",-2
"6539","jpt",1
"6540","jpt",1
"6541","jpt",2
"6542","jpt",2
"6543","jpt",2
"6544","jpt",2
"6545","jpt",2
"6546","jpt",-1
"6547","jpt",2
"6548","jpt",2
"6549","jpt",-3
"6550","jpt",1
"6551","jpt",-2
"6552","jpt",1
"6553","jpt",-2
"6554","jpt",1
"6555","jpt",1
"6556","jpt",1
"6557","jpt",-1
"6558","jpt",1
"6559","jpt",1
"6560","jpt",2
"6561","jpt",-2
"6562","jpt",-2
"6563","jpt",-1
"6564","jpt",-3
"6565","jpt",-1
"6566","jpt",1
"6567","jpt",-1
"6568","jpt",1
"6569","jpt",2
"6570","jpt",-1
"6571","jpt",-1
"6572","jpt",1
"6573","jpt",-1
"6574","jpt",1
"6575","jpt",2
"6576","jpt",1
"6577","jpt",-2
"6578","jpt",-2
"6579","jpt",-2
"6580","jpt",-3
"6581","jpt",-1
"6582","jpt",4
"6583","jpt",-1
"6584","jpt",1
"6585","jpt",2
"6586","jpt",1
"6587","jpt",-1
"6588","jpt",-1
"6589","jpt",1
"6590","jpt",2
"6591","jpt",-2
"6592","jpt",-2
"6593","jpt",-3
"6594","jpt",-2
"6595","jpt",1
"6596","jpt",-1
"6597","jpt",-3
"6598","jpt",1
"6599","jpt",-2
"6600","jpt",1
"6601","jpt",4
"6602","jpt",2
"6603","jpt",1
"6604","jpt",1
"6605","jpt",-2
"6606","jpt",2
"6607","jpt",-2
"6608","jpt",-2
"6609","jpt",-3
"6610","jpt",3
"6611","jpt",-1
"6612","jpt",1
"6613","jpt",2
"6614","jpt",2
"6615","jpt",1
"6616","jpt",2
"6617","jpt",1
"6618","jpt",1
"6619","jpt",-1
"6620","jpt",2
"6621","jpt",1
"6622","jpt",-3
"6623","jpt",2
"6624","jpt",1
"6625","jpt",-2
"6626","jpt",1
"6627","jpt",2
"6628","jpt",2
"6629","jpt",-1
"6630","jpt",-2
"6631","jpt",-2
"6632","jpt",1
"6633","jpt",-1
"6634","jpt",-1
"6635","jpt",2
"6636","jpt",-2
"6637","jpt",2
"6638","jpt",1
"6639","jpt",1
"6640","jpt",1
"6641","jpt",2
"6642","jpt",-2
"6643","jpt",1
"6644","jpt",2
"6645","jpt",2
"6646","jpt",-2
"6647","jpt",1
"6648","jpt",1
"6649","jpt",-1
"6650","jpt",1
"6651","jpt",-2
"6652","jpt",-1
"6653","jpt",-2
"6654","jpt",-2
"6655","jpt",-2
"6656","jpt",1
"6657","jpt",2
"6658","jpt",1
"6659","jpt",-1
"6660","jpt",2
"6661","jpt",1
"6662","jpt",2
"6663","jpt",2
"6664","jpt",-2
"6665","jpt",-2
"6666","jpt",1
"6667","jpt",1
"6668","jpt",-1
"6669","jpt",-1
"6670","jpt",-1
"6671","jpt",1
"6672","jpt",1
"6673","jpt",2
"6674","jpt",1
"6675","jpt",-2
"6676","jpt",1
"6677","jpt",2
"6678","jpt",1
"6679","jpt",1
"6680","jpt",-2
"6681","jpt",-2
"6682","jpt",1
"6683","jpt",2
"6684","jpt",-2
"6685","jpt",-2
"6686","jpt",2
"6687","jpt",1
"6688","jpt",1
"6689","jpt",2
"6690","jpt",-1
"6691","jpt",-2
"6692","jpt",-2
"6693","jpt",-1
"6694","jpt",-3
"6695","jpt",-2
"6696","jpt",-2
"6697","jpt",-2
"6698","jpt",2
"6699","jpt",3
"6700","jpt",3
"6701","jpt",2
"6702","jpt",2
"6703","jpt",-3
"6704","jpt",-2
"6705","jpt",1
"6706","jpt",-1
"6707","jpt",2
"6708","jpt",-2
"6709","jpt",2
"6710","jpt",-1
"6711","jpt",-2
"6712","jpt",2
"6713","jpt",5
"6714","jpt",1
"6715","jpt",1
"6716","jpt",1
"6717","jpt",2
"6718","jpt",-3
"6719","jpt",-1
"6720","jpt",-2
"6721","jpt",-2
"6722","jpt",2
"6723","jpt",1
"6724","jpt",-1
"6725","jpt",2
"6726","jpt",-2
"6727","jpt",1
"6728","jpt",2
"6729","jpt",1
"6730","jpt",-2
"6731","jpt",-2
"6732","jpt",-2
"6733","jpt",2
"6734","jpt",-2
"6735","jpt",-1
"6736","jpt",-1
"6737","jpt",-1
"6738","jpt",-1
"6739","jpt",2
"6740","jpt",2
"6741","jpt",2
"6742","jpt",-1
"6743","jpt",3
"6744","jpt",2
"6745","jpt",2
"6746","jpt",3
"6747","jpt",2
"6748","jpt",-1
"6749","jpt",-2
"6750","jpt",1
"6751","jpt",-1
"6752","jpt",3
"6753","jpt",-2
"6754","jpt",2
"6755","jpt",1
"6756","jpt",2
"6757","jpt",1
"6758","jpt",-2
"6759","jpt",-1
"6760","jpt",-1
"6761","jpt",-2
"6762","jpt",-2
"6763","jpt",-2
"6764","jpt",2
"6765","jpt",-1
"6766","jpt",-3
"6767","jpt",-2
"6768","jpt",1
"6769","jpt",1
"6770","jpt",2
"6771","jpt",-1
"6772","jpt",1
"6773","jpt",-2
"6774","jpt",2
"6775","jpt",1
"6776","jpt",-2
"6777","jpt",1
"6778","jpt",1
"6779","jpt",-1
"6780","jpt",-1
"6781","jpt",-1
"6782","jpt",-1
"6783","jpt",1
"6784","jpt",1
"6785","jpt",2
"6786","jpt",-1
"6787","jpt",-1
"6788","jpt",-1
"6789","jpt",-1
"6790","jpt",1
"6791","jpt",-3
"6792","jpt",-1
"6793","jpt",-1
"6794","jpt",2
"6795","jpt",1
"6796","jpt",1
"6797","jpt",1
"6798","jpt",2
"6799","jpt",-2
"6800","jpt",1
"6801","jpt",-3
"6802","jpt",-2
"6803","jpt",-2
"6804","jpt",-1
"6805","jpt",2
"6806","jpt",1
"6807","jpt",1
"6808","jpt",-3
"6809","jpt",-2
"6810","jpt",-2
"6811","jpt",-1
"6812","jpt",2
"6813","jpt",-1
"6814","jpt",2
"6815","jpt",2
"6816","jpt",-1
"6817","jpt",-1
"6818","jpt",1
"6819","jpt",-1
"6820","jpt",1
"6821","jpt",1
"6822","jpt",-1
"6823","jpt",1
"6824","jpt",-2
"6825","jpt",2
"6826","jpt",1
"6827","jpt",1
"6828","jpt",-1
"6829","jpt",-2
"6830","jpt",-1
"6831","jpt",-1
"6832","jpt",-1
"6833","jpt",-1
"6834","jpt",-1
"6835","jpt",-1
"6836","jpt",-1
"6837","jpt",-1
"6838","jpt",1
"6839","jpt",-1
"6840","jpt",1
"6841","jpt",-1
"6842","jpt",1
"6843","jpt",1
"6844","jpt",2
"6845","jpt",2
"6846","jpt",-2
"6847","jpt",2
"6848","jpt",2
"6849","jpt",2
"6850","jpt",1
"6851","jpt",2
"6852","jpt",2
"6853","jpt",1
"6854","jpt",2
"6855","jpt",1
"6856","jpt",-3
"6857","jpt",1
"6858","jpt",2
"6859","jpt",2
"6860","jpt",1
"6861","jpt",2
"6862","jpt",1
"6863","jpt",-2
"6864","jpt",-2
"6865","jpt",1
"6866","jpt",-2
"6867","jpt",-2
"6868","jpt",-1
"6869","jpt",-2
"6870","jpt",-2
"6871","jpt",-3
"6872","jpt",-2
"6873","jpt",2
"6874","jpt",-2
"6875","jpt",-2
"6876","jpt",-2
"6877","jpt",-1
"6878","jpt",1
"6879","jpt",-2
"6880","jpt",-2
"6881","jpt",-3
"6882","jpt",-1
"6883","jpt",-3
"6884","jpt",-2
"6885","jpt",2
"6886","jpt",-1
"6887","jpt",-2
"6888","jpt",2
"6889","jpt",2
"6890","jpt",1
"6891","jpt",2
"6892","jpt",-2
"6893","jpt",-2
"6894","jpt",2
"6895","jpt",1
"6896","jpt",1
"6897","jpt",2
"6898","jpt",1
"6899","jpt",-1
"6900","jpt",1
"6901","jpt",3
"6902","jpt",-1
"6903","jpt",2
"6904","jpt",2
"6905","jpt",1
"6906","jpt",2
"6907","jpt",-2
"6908","jpt",-1
"6909","jpt",-2
"6910","jpt",-2
"6911","jpt",-2
"6912","jpt",-2
"6913","jpt",-1
"6914","jpt",-2
"6915","jpt",3
"6916","jpt",-1
"6917","jpt",2
"6918","jpt",-2
"6919","jpt",-2
"6920","jpt",-1
"6921","jpt",-2
"6922","jpt",-2
"6923","jpt",1
"6924","jpt",-1
"6925","jpt",1
"6926","jpt",4
"6927","jpt",1
"6928","jpt",-2
"6929","jpt",-1
"6930","jpt",-2
"6931","jpt",2
"6932","jpt",2
"6933","jpt",-1
"6934","jpt",-2
"6935","jpt",-1
"6936","jpt",-2
"6937","jpt",-2
"6938","jpt",1
"6939","jpt",-2
"6940","jpt",-1
"6941","jpt",2
"6942","jpt",-2
"6943","jpt",-2
"6944","jpt",-2
"6945","jpt",-1
"6946","jpt",-2
"6947","jpt",-2
"6948","jpt",-3
"6949","jpt",-1
"6950","jpt",-1
"6951","jpt",-2
"6952","jpt",-2
"6953","jpt",-2
"6954","jpt",2
"6955","jpt",1
"6956","jpt",1
"6957","jpt",-2
"6958","jpt",-1
"6959","jpt",-1
"6960","jpt",2
"6961","jpt",2
"6962","jpt",2
"6963","jpt",1
"6964","jpt",1
"6965","jpt",-2
"6966","jpt",-1
"6967","jpt",-3
"6968","jpt",-3
"6969","jpt",-1
"6970","jpt",-1
"6971","jpt",-2
"6972","jpt",2
"6973","jpt",1
"6974","jpt",-2
"6975","jpt",1
"6976","jpt",2
"6977","jpt",1
"6978","jpt",-2
"6979","jpt",-2
"6980","jpt",-1
"6981","jpt",2
"6982","jpt",-1
"6983","jpt",-2
"6984","jpt",1
"6985","jpt",-1
"6986","jpt",2
"6987","jpt",1
"6988","jpt",-3
"6989","jpt",1
"6990","jpt",-2
"6991","jpt",-2
"6992","jpt",2
"6993","jpt",1
"6994","jpt",-1
"6995","jpt",1
"6996","jpt",1
"6997","jpt",2
"6998","jpt",-3
"6999","jpt",2
"7000","jpt",-1
"7001","jpt",-1
"7002","jpt",2
"7003","jpt",3
"7004","jpt",-2
"7005","jpt",1
"7006","jpt",-2
"7007","jpt",-2
"7008","jpt",1
"7009","jpt",-2
"7010","jpt",-2
"7011","jpt",-2
"7012","jpt",-1
"7013","jpt",4
"7014","jpt",1
"7015","jpt",2
"7016","jpt",2
"7017","jpt",-1
"7018","jpt",-2
"7019","jpt",-3
"7020","jpt",2
"7021","jpt",4
"7022","jpt",-1
"7023","jpt",1
"7024","jpt",-2
"7025","jpt",2
"7026","jpt",2
"7027","jpt",-2
"7028","jpt",-2
"7029","jpt",4
"7030","jpt",4
"7031","jpt",2
"7032","jpt",4
"7033","jpt",-2
"7034","jpt",-1
"7035","jpt",-2
"7036","jpt",4
"7037","jpt",-3
"7038","jpt",1
"7039","jpt",2
"7040","jpt",-2
"7041","jpt",-1
"7042","jpt",2
"7043","jpt",-2
"7044","jpt",1
"7045","jpt",2
"7046","jpt",2
"7047","jpt",2
"7048","jpt",1
"7049","jpt",1
"7050","jpt",1
"7051","jpt",1
"7052","jpt",-1
"7053","jpt",-2
"7054","jpt",-3
"7055","jpt",2
"7056","jpt",1
"7057","jpt",1
"7058","jpt",1
"7059","jpt",2
"7060","jpt",3
"7061","jpt",1
"7062","jpt",1
"7063","jpt",-1
"7064","jpt",2
"7065","jpt",1
"7066","jpt",2
"7067","jpt",1
"7068","jpt",2
"7069","jpt",2
"7070","jpt",1
"7071","jpt",-1
"7072","jpt",-1
"7073","jpt",2
"7074","jpt",-2
"7075","jpt",-2
"7076","jpt",1
"7077","jpt",-2
"7078","jpt",1
"7079","jpt",-2
"7080","jpt",-2
"7081","jpt",1
"7082","jpt",1
"7083","jpt",-2
"7084","jpt",2
"7085","jpt",1
"7086","jpt",2
"7087","jpt",-2
"7088","jpt",1
"7089","jpt",2
"7090","jpt",-2
"7091","jpt",-2
"7092","jpt",-2
"7093","jpt",1
"7094","jpt",1
"7095","jpt",2
"7096","jpt",1
"7097","jpt",2
"7098","jpt",2
"7099","jpt",1
"7100","jpt",-1
"7101","jpt",2
"7102","jpt",-1
"7103","jpt",-1
"7104","jpt",-2
"7105","jpt",-2
"7106","jpt",1
"7107","jpt",-2
"7108","jpt",-2
"7109","jpt",1
"7110","jpt",-2
"7111","jpt",1
"7112","jpt",-2
"7113","jpt",-1
"7114","jpt",-2
"7115","jpt",1
"7116","jpt",1
"7117","jpt",2
"7118","jpt",-2
"7119","jpt",-1
"7120","jpt",-1
"7121","jpt",-2
"7122","jpt",1
"7123","jpt",-2
"7124","jpt",2
"7125","jpt",-2
"7126","jpt",-2
"7127","jpt",2
"7128","jpt",1
"7129","jpt",1
"7130","jpt",2
"7131","jpt",1
"7132","jpt",-1
"7133","jpt",2
"7134","jpt",1
"7135","jpt",2
"7136","jpt",-2
"7137","jpt",-1
"7138","jpt",-2
"7139","jpt",1
"7140","jpt",1
"7141","jpt",1
"7142","jpt",-2
"7143","jpt",-2
"7144","jpt",2
"7145","jpt",1
"7146","jpt",1
"7147","jpt",-2
"7148","jpt",-2
"7149","jpt",2
"7150","jpt",3
"7151","jpt",-2
"7152","jpt",1
"7153","jpt",2
"7154","jpt",-2
"7155","jpt",1
"7156","jpt",1
"7157","jpt",-1
"7158","jpt",-2
"7159","jpt",-2
"7160","jpt",1
"7161","jpt",2
"7162","jpt",1
"7163","jpt",4
"7164","jpt",1
"7165","jpt",-1
"7166","jpt",-2
"7167","jpt",2
"7168","jpt",-2
"7169","jpt",1
"7170","jpt",2
"7171","jpt",1
"7172","jpt",-1
"7173","jpt",1
"7174","jpt",2
"7175","jpt",4
"7176","jpt",2
"7177","jpt",-2
"7178","jpt",1
"7179","jpt",-2
"7180","jpt",-2
"7181","jpt",1
"7182","jpt",1
"7183","jpt",-2
"7184","jpt",-1
"7185","jpt",1
"7186","jpt",-2
"7187","jpt",1
"7188","jpt",2
"7189","jpt",-1
"7190","jpt",-2
"7191","jpt",-3
"7192","jpt",2
"7193","jpt",-1
"7194","jpt",2
"7195","jpt",1
"7196","jpt",-2
"7197","jpt",-2
"7198","jpt",1
"7199","jpt",2
"7200","jpt",2
"7201","jpt",2
"7202","jpt",-2
"7203","jpt",1
"7204","jpt",-2
"7205","jpt",-1
"7206","jpt",-2
"7207","jpt",2
"7208","jpt",2
"7209","jpt",2
"7210","jpt",1
"7211","jpt",-2
"7212","jpt",2
"7213","jpt",1
"7214","jpt",-2
"7215","jpt",-1
"7216","jpt",-2
"7217","jpt",-2
"7218","jpt",1
"7219","jpt",-2
"7220","jpt",1
"7221","jpt",-2
"7222","jpt",1
"7223","jpt",1
"7224","jpt",1
"7225","jpt",-1
"7226","jpt",2
"7227","jpt",2
"7228","jpt",-2
"7229","jpt",-2
"7230","jpt",-1
"7231","jpt",2
"7232","jpt",1
"7233","jpt",2
"7234","jpt",2
"7235","jpt",2
"7236","jpt",2
"7237","jpt",1
"7238","jpt",-3
"7239","jpt",-1
"7240","jpt",-2
"7241","jpt",1
"7242","jpt",3
"7243","jpt",-1
"7244","jpt",-2
"7245","jpt",-1
"7246","jpt",3
"7247","jpt",1
"7248","jpt",-1
"7249","jpt",-2
"7250","jpt",-2
"7251","jpt",-2
"7252","jpt",2
"7253","jpt",2
"7254","jpt",2
"7255","jpt",-1
"7256","jpt",1
"7257","jpt",2
"7258","jpt",2
"7259","jpt",2
"7260","jpt",-1
"7261","jpt",2
"7262","jpt",4
"7263","jpt",-1
"7264","jpt",2
"7265","jpt",-2
"7266","jpt",-2
"7267","jpt",2
"7268","jpt",2
"7269","jpt",1
"7270","jpt",-1
"7271","jpt",3
"7272","jpt",1
"7273","jpt",2
"7274","jpt",-1
"7275","jpt",-1
"7276","jpt",1
"7277","jpt",-2
"7278","jpt",1
"7279","jpt",2
"7280","jpt",1
"7281","jpt",1
"7282","jpt",1
"7283","jpt",1
"7284","jpt",2
"7285","jpt",-2
"7286","jpt",2
"7287","jpt",1
"7288","jpt",-2
"7289","jpt",1
"7290","jpt",-2
"7291","jpt",-2
"7292","jpt",1
"7293","jpt",3
"7294","jpt",1
"7295","jpt",1
"7296","jpt",-2
"7297","jpt",1
"7298","jpt",-1
"7299","jpt",2
"7300","jpt",2
"7301","jpt",2
"7302","jpt",-2
"7303","jpt",-1
"7304","jpt",-2
"7305","jpt",2
"7306","jpt",-1
"7307","jpt",-2
"7308","jpt",2
"7309","jpt",3
"7310","jpt",1
"7311","jpt",-1
"7312","jpt",2
"7313","jpt",1
"7314","jpt",2
"7315","jpt",-2
"7316","jpt",1
"7317","jpt",-2
"7318","jpt",2
"7319","jpt",-3
"7320","jpt",-2
"7321","jpt",-2
"7322","jpt",2
"7323","jpt",-2
"7324","jpt",-2
"7325","jpt",-2
"7326","jpt",-2
"7327","jpt",-1
"7328","jpt",-2
"7329","jpt",1
"7330","jpt",-2
"7331","jpt",2
"7332","jpt",-2
"7333","jpt",2
"7334","jpt",1
"7335","jpt",-2
"7336","jpt",2
"7337","jpt",2
"7338","jpt",2
"7339","jpt",-3
"7340","jpt",-2
"7341","jpt",1
"7342","jpt",1
"7343","jpt",2
"7344","jpt",1
"7345","jpt",1
"7346","jpt",2
"7347","jpt",2
"7348","jpt",1
"7349","jpt",2
"7350","jpt",1
"7351","jpt",1
"7352","jpt",1
"7353","jpt",1
"7354","jpt",1
"7355","jpt",2
"7356","jpt",1
"7357","jpt",1
"7358","jpt",-2
"7359","jpt",1
"7360","jpt",3
"7361","jpt",2
"7362","jpt",-1
"7363","jpt",2
"7364","jpt",-2
"7365","jpt",-2
"7366","jpt",1
"7367","jpt",1
"7368","jpt",-2
"7369","jpt",-2
"7370","jpt",-2
"7371","jpt",2
"7372","jpt",-1
"7373","jpt",4
"7374","jpt",2
"7375","jpt",1
"7376","jpt",2
"7377","jpt",-2
"7378","jpt",1
"7379","jpt",2
"7380","jpt",-3
"7381","jpt",-2
"7382","jpt",1
"7383","jpt",1
"7384","jpt",1
"7385","jpt",2
"7386","jpt",2
"7387","jpt",1
"7388","jpt",-1
"7389","jpt",-1
"7390","jpt",1
"7391","jpt",1
"7392","jpt",1
"7393","jpt",-1
"7394","jpt",1
"7395","jpt",2
"7396","jpt",1
"7397","jpt",1
"7398","jpt",2
"7399","jpt",2
"7400","jpt",-1
"7401","jpt",-2
"7402","jpt",-2
"7403","jpt",-2
"7404","jpt",-2
"7405","jpt",-2
"7406","jpt",-2
"7407","jpt",-1
"7408","jpt",-2
"7409","jpt",1
"7410","jpt",1
"7411","jpt",4
"7412","jpt",2
"7413","jpt",-2
"7414","jpt",1
"7415","jpt",2
"7416","jpt",-2
"7417","jpt",-3
"7418","jpt",-2
"7419","jpt",1
"7420","jpt",1
"7421","jpt",-2
"7422","jpt",-2
"7423","jpt",-1
"7424","jpt",-2
"7425","jpt",-2
"7426","jpt",-2
"7427","jpt",-2
"7428","jpt",-2
"7429","jpt",2
"7430","jpt",1
"7431","jpt",-2
"7432","jpt",1
"7433","jpt",2
"7434","jpt",2
"7435","jpt",1
"7436","jpt",2
"7437","jpt",1
"7438","jpt",-1
"7439","jpt",2
"7440","jpt",1
"7441","jpt",2
"7442","jpt",2
"7443","jpt",1
"7444","jpt",1
"7445","jpt",-2
"7446","jpt",2
"7447","jpt",2
"7448","jpt",1
"7449","jpt",1
"7450","jpt",-2
"7451","jpt",1
"7452","jpt",-2
"7453","jpt",2
"7454","jpt",2
"7455","jpt",-2
"7456","jpt",-2
"7457","jpt",-3
"7458","jpt",1
"7459","jpt",-3
"7460","jpt",-3
"7461","jpt",-2
"7462","jpt",-1
"7463","jpt",-2
"7464","jpt",1
"7465","jpt",-2
"7466","jpt",1
"7467","jpt",-1
"7468","jpt",-2
"7469","jpt",-1
"7470","jpt",-3
"7471","jpt",-2
"7472","jpt",-2
"7473","jpt",-1
"7474","jpt",-1
"7475","jpt",1
"7476","jpt",-2
"7477","jpt",1
"7478","jpt",-1
"7479","jpt",2
"7480","jpt",2
"7481","jpt",-2
"7482","jpt",2
"7483","jpt",1
"7484","jpt",1
"7485","jpt",1
"7486","jpt",-2
"7487","jpt",2
"7488","jpt",2
"7489","jpt",-2
"7490","jpt",1
"7491","jpt",1
"7492","jpt",-2
"7493","jpt",2
"7494","jpt",1
"7495","jpt",-1
"7496","jpt",-1
"7497","jpt",1
"7498","jpt",1
"7499","jpt",1
"7500","jpt",1
"7501","jpt",1
"7502","jpt",-3
"7503","jpt",-2
"7504","jpt",1
"7505","jpt",-2
"7506","jpt",2
"7507","jpt",-2
"7508","jpt",-2
"7509","jpt",2
"7510","jpt",1
"7511","jpt",-2
"7512","jpt",-2
"7513","jpt",-2
"7514","jpt",-2
"7515","jpt",-2
"7516","jpt",1
"7517","jpt",1
"7518","jpt",-2
"7519","jpt",-1
"7520","jpt",2
"7521","jpt",1
"7522","jpt",2
"7523","jpt",2
"7524","jpt",4
"7525","jpt",2
"7526","jpt",1
"7527","jpt",1
"7528","jpt",-2
"7529","jpt",1
"7530","jpt",2
"7531","jpt",1
"7532","jpt",1
"7533","jpt",1
"7534","jpt",1
"7535","jpt",-1
"7536","jpt",-2
"7537","jpt",-2
"7538","jpt",-1
"7539","jpt",-2
"7540","jpt",2
"7541","jpt",2
"7542","jpt",-2
"7543","jpt",1
"7544","jpt",-2
"7545","jpt",2
"7546","jpt",2
"7547","jpt",1
"7548","jpt",2
"7549","jpt",-1
"7550","jpt",1
"7551","jpt",1
"7552","jpt",1
"7553","jpt",3
"7554","jpt",2
"7555","jpt",4
"7556","jpt",-2
"7557","jpt",-1
"7558","jpt",2
"7559","jpt",2
"7560","jpt",-3
"7561","jpt",-1
"7562","jpt",1
"7563","jpt",-2
"7564","jpt",1
"7565","jpt",1
"7566","jpt",1
"7567","jpt",-2
"7568","jpt",-2
"7569","jpt",-2
"7570","jpt",2
"7571","jpt",-1
"7572","jpt",2
"7573","jpt",1
"7574","jpt",-1
"7575","jpt",2
"7576","jpt",2
"7577","jpt",-1
"7578","jpt",2
"7579","jpt",2
"7580","jpt",-1
"7581","jpt",-3
"7582","jpt",-1
"7583","jpt",-2
"7584","jpt",-3
"7585","jpt",1
"7586","jpt",-3
"7587","jpt",-2
"7588","jpt",-2
"7589","jpt",-2
"7590","jpt",2
"7591","jpt",-2
"7592","jpt",-2
"7593","jpt",1
"7594","jpt",-2
"7595","jpt",-3
"7596","jpt",-2
"7597","jpt",2
"7598","jpt",1
"7599","jpt",3
"7600","jpt",-2
"7601","jpt",-2
"7602","jpt",-1
"7603","jpt",-1
"7604","jpt",-1
"7605","jpt",1
"7606","jpt",1
"7607","jpt",1
"7608","jpt",2
"7609","jpt",2
"7610","jpt",-1
"7611","jpt",-2
"7612","jpt",-2
"7613","jpt",-2
"7614","jpt",2
"7615","jpt",2
"7616","jpt",1
"7617","jpt",-2
"7618","jpt",-1
"7619","jpt",-2
"7620","jpt",-2
"7621","jpt",1
"7622","jpt",1
"7623","jpt",-2
"7624","jpt",3
"7625","jpt",2
"7626","jpt",1
"7627","jpt",1
"7628","jpt",2
"7629","jpt",2
"7630","jpt",1
"7631","jpt",1
"7632","jpt",2
"7633","jpt",1
"7634","jpt",2
"7635","jpt",1
"7636","jpt",-1
"7637","jpt",1
"7638","jpt",2
"7639","jpt",-1
"7640","jpt",1
"7641","jpt",1
"7642","jpt",1
"7643","jpt",2
"7644","jpt",-1
"7645","jpt",2
"7646","jpt",3
"7647","jpt",-2
"7648","jpt",1
"7649","jpt",-1
"7650","jpt",1
"7651","jpt",-1
"7652","jpt",-1
"7653","jpt",-1
"7654","jpt",1
"7655","jpt",-2
"7656","jpt",-2
"7657","jpt",-1
"7658","jpt",1
"7659","jpt",1
"7660","jpt",1
"7661","jpt",2
"7662","jpt",-1
"7663","jpt",2
"7664","jpt",1
"7665","jpt",2
"7666","jpt",-2
"7667","jpt",-2
"7668","jpt",-3
"7669","jpt",2
"7670","jpt",-2
"7671","jpt",-1
"7672","jpt",1
"7673","jpt",4
"7674","jpt",-3
"7675","jpt",-2
"7676","jpt",-3
"7677","jpt",2
"7678","jpt",2
"7679","jpt",1
"7680","jpt",-1
"7681","jpt",-1
"7682","jpt",1
"7683","jpt",2
"7684","jpt",1
"7685","jpt",1
"7686","jpt",-3
"7687","jpt",-3
"7688","jpt",-2
"7689","jpt",-1
"7690","jpt",1
"7691","jpt",-1
"7692","jpt",-3
"7693","jpt",-2
"7694","jpt",1
"7695","jpt",-2
"7696","jpt",-2
"7697","jpt",1
"7698","jpt",1
"7699","jpt",1
"7700","jpt",1
"7701","jpt",1
"7702","jpt",2
"7703","jpt",1
"7704","jpt",2
"7705","jpt",1
"7706","jpt",1
"7707","jpt",1
"7708","jpt",1
"7709","jpt",-3
"7710","jpt",1
"7711","jpt",2
"7712","jpt",-2
"7713","jpt",-2
"7714","jpt",-3
"7715","jpt",2
"7716","jpt",1
"7717","jpt",2
"7718","jpt",-1
"7719","jpt",1
"7720","jpt",-1
